recipient_id,name,all_names,ein,city,state,zip,irc_section,first_fy,last_fy,years,n_rows,total_cash,metrics_company,metrics_programs,metrics_industry,metrics_match_score,metrics_commit_total,metrics_jobs_retained_max,metrics_jobs_created_sum,metrics_months
EIN:310533100,GENERAL TOOL COMPANY,GENERAL TOOL COMPANY,310533100,CINCINNATI,OH,45215,,2024,2024,2024,1,29194,,,,,,,,
EIN:341145087,THE NOCK AND SON COMPANY,THE NOCK AND SON COMPANY,341145087,OAK HILL,OH,45656,,2022,2022,2022,1,29000,The Nock and Son Company,Inclusion Grant,Advanced Manufacturing,1.00,29000,15,0,2020-Nov
EIN:611367211,The Laserflex Corporation,The Laserflex Corporation,611367211,Hilliard,OH,43026,,2016,2016,2016,1,28559,The Laserflex Corp.,Workforce Grant,Advanced Mfg.,1.00,40000,71,30,2015-Feb
EIN:311068810,TRIO TRUCKING INC,TRIO TRUCKING INC,311068810,CINCINNATI,OH,45237,,2024,2024,2024,1,28489,"Trio Trucking, Inc.",Inclusion Grant,Logistics and Distribution,1.00,50000,42,6,2020-Oct
EIN:475572204,CHILLICOTHE KENWORTH INC,CHILLICOTHE KENWORTH INC,475572204,CHILLICOTHE,OH,45601,,2019,2019,2019,1,27170,Chillicothe Kenworth LLC,Economic Development Grant,Advanced Manufacturing,1.00,250000,76,119,2023-Jul
EIN:311644350,FCx Performance Inc,FCx Performance Inc,311644350,Columbus,OH,43219,,2015,2015,2015,1,25000,,,,,,,,
EIN:310996012,A B B Leasing Co,A B B Leasing Co,310996012,Zanesville,OH,43702,,2017,2017,2017,1,25000,,,,,,,,
EIN:274037334,PLASTIC PACKAGING TECHNOLOGIES LLC,PLASTIC PACKAGING TECHNOLOGIES LLC,274037334,COLUMBUS,OH,43228,,2019,2019,2019,1,25000,,,,,,,,
EIN:311314876,STEINER EOPTICS INC,STEINER EOPTICS INC,311314876,MIAMI TOWNSHIP,OH,45342,,2019,2019,2019,1,25000,,,,,,,,
EIN:237303509,CHILDREN'S HUNGER ALLIANCE,CHILDREN'S HUNGER ALLIANCE,237303509,COLUMBUS,OH,43229,501(C)(3),2020,2020,2020,1,25000,,,,,,,,
EIN:833164081,BALLREICH SNACK FOOD COMPANY LLC,BALLREICH SNACK FOOD COMPANY LLC,833164081,TIFFIN,OH,44883,,2021,2021,2021,1,25000,"Ballreich Snack Food Company, LLC",Inclusion Grant,Food Sciences and Agriculture,1.00,25000,75,0,2020-Dec
EIN:341478321,BELLETECH CORP,BELLETECH CORP,341478321,BELLEFONTAINE,OH,43311,,2021,2021,2021,1,25000,Belletech Corp.,Inclusion Grant,Advanced Manufacturing,1.00,25000,89,0,2020-Dec
EIN:341969819,CHUFFERS INC,CHUFFERS INC,341969819,SPENCERVILLE,OH,45887,,2021,2021,2021,1,25000,"Chuffers, Inc.",Inclusion Grant,Other,1.00,25000,8,5,2020-Nov
EIN:310899736,COYNE GRAPHIC FINISHING INC,COYNE GRAPHIC FINISHING INC,310899736,MOUNT VERNON,OH,43050,,2021,2021,2021,1,25000,"Coyne Graphic Finishing, Inc.",Inclusion Grant,Advanced,1.00,75000,30,10,2021-Feb 2023-Sep
EIN:363280906,DAIDO METAL USA INC,DAIDO METAL USA INC,363280906,BELLEFONTAINE,OH,43311,,2021,2021,2021,1,25000,Daido Metal USA Inc.,Inclusion Grant,Logistics and Distribution,1.00,25000,35,1,2021-Jan
EIN:341266185,FULTON INDUSTRIES INC,FULTON INDUSTRIES INC,341266185,WAUSEON,OH,43567,,2021,2021,2021,1,25000,"Fulton Industries, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,47,2,2021-Jan
EIN:263033679,KJBS LLC,KJBS LLC,263033679,MANSFIELD,OH,44902,,2021,2021,2021,1,25000,,,,,,,,
EIN:310516359,MIKE-SELL'S POTATO CHIP CO,MIKE-SELL'S POTATO CHIP CO,310516359,DAYTON,OH,45404,,2021,2021,2021,1,25000,Mike-Sell's Potato Chip Co.,Unknown: Inclusi on,Food and Agribusiness,1.00,25000,72,4,2021-Apr
EIN:310913012,OREGON VILLAGE PRINT SHOPPE INC,OREGON VILLAGE PRINT SHOPPE INC,310913012,DAYTON,OH,45403,,2021,2021,2021,1,25000,"Oregon Village Print Shoppe, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,11,2,2020-Dec
EIN:851784819,PASSMORE G&P LLC,PASSMORE G&P LLC,851784819,CARROLLTON,OH,44615,,2021,2021,2021,1,25000,,,,,,,,
EIN:311332047,REPLEX MIRROR COMPANY,REPLEX MIRROR COMPANY,311332047,MOUNT VERNON,OH,43050,,2021,2021,2021,1,25000,Replex Mirror Company,Inclusion Grant,Advanced Manufacturing,1.00,25000,15,1,2020-Nov
EIN:340968517,SANDUSKY PACKAGING CORPORATION,SANDUSKY PACKAGING CORPORATION,340968517,SANDUSKY,OH,44870,,2021,2021,2021,1,25000,Sandusky Packaging Corporation,Inclusion Grant,Advanced Manufacturing,1.00,25000,42,3,2020-Nov
EIN:472798900,TEAM GREEN RECYCLING LLC,TEAM GREEN RECYCLING LLC,472798900,NAPOLEON,OH,43545,,2021,2021,2021,1,25000,Team Green Recycling LLC,Inclusion Grant,Advanced Manufacturing,1.00,50000,9,5,2020-Dec 2024-Nov
EIN:341866677,THE CHEF'S GARDEN INC,THE CHEF'S GARDEN INC,341866677,HURON,OH,44839,,2021,2021,2021,1,25000,"The Chef's Garden, Inc.",Inclusion Grant,Food and,1.00,75000,134,17,2021-Feb 2024-Jun
EIN:341832279,UMD AUTOMATED SYSTEMS,UMD AUTOMATED SYSTEMS,341832279,FREDERICKTOWN,OH,43019,,2021,2021,2021,1,25000,UMD Automated Systems,Economic Development Grant; Inclusion Grant,Advanced Manufacturing,1.00,50000,68,7,2021-Jan 2023-Apr
EIN:341403360,UNITED EQUITY INC,UNITED EQUITY INC,341403360,SPENCERVILLE,OH,45887,,2021,2021,2021,1,25000,"United Equity, Inc.",Inclusion Grant,Food and Agribusiness,1.00,25000,34,5,2020-Oct
EIN:271434287,WELLMAN SERVICES LLC,WELLMAN SERVICES LLC,271434287,LIMA,OH,45801,,2021,2021,2021,1,25000,Wellman Services LLC,Inclusion Grant,Advanced Manufacturing,1.00,50000,30,10,2020-Sep 2024-Dec
EIN:743244395,ZOD LLC,ZOD LLC,743244395,ATHENS,OH,45701,,2021,2021,2021,1,25000,Zod LLC,Inclusion Grant,Food and Agribusiness,1.00,25000,2,4,2020-Oct
EIN:261235310,1157 DESIGNCONCEPTS LLC,1157 DESIGNCONCEPTS LLC,261235310,SIDNEY,OH,45365,,2022,2022,2022,1,25000,"1157 Designconcepts, LLC",Unknown: Inclusi on,Advanced,1.00,25000,16,5,2021-May
EIN:473025479,ACCUCUT SERVICES LLC,ACCUCUT SERVICES LLC,473025479,SOUTH POINT,OH,45680,,2022,2022,2022,1,25000,Accucut Services LLC,Inclusion Grant,Advanced Manufacturing,1.00,25000,5,2,2020-Dec
EIN:833409500,AEROPACT MANUFACTURING LLC,AEROPACT MANUFACTURING LLC,833409500,BOWLING GREEN,OH,43402,,2022,2022,2022,1,25000,"Aeropact Manufacturing, LLC",Inclusion Grant,Aerospace and Aviation,1.00,25000,9,1,2021-Jan
EIN:843573025,AGILE MANUFACTURING TECHNOLOGIES LLC,AGILE MANUFACTURING TECHNOLOGIES LLC,843573025,DAYTON,OH,45403,,2022,2022,2022,1,25000,"Agile Manufacturing Technologies, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,5,15,2021-Nov
EIN:820669036,ARROW INDUSTRIAL SOLUTIONS LLC,ARROW INDUSTRIAL SOLUTIONS LLC,820669036,RAVENNA,OH,44266,,2022,2022,2022,1,25000,"Arrow Industrial Solutions, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,0,1,2021-Aug
EIN:823063010,BREAKWALL ANALYTICS LLC,BREAKWALL ANALYTICS LLC,823063010,CLEVELAND,OH,44113,,2022,2022,2022,1,25000,"Breakwall Analytics, LLC",Inclusion Grant,Technology,1.00,25000,0,6,2021-Jun
EIN:264577447,CLEVELAND CYCLEWERKS LLC,CLEVELAND CYCLEWERKS LLC,264577447,CLEVELAND,OH,44102,,2022,2022,2022,1,25000,"Cleveland Cyclewerks, LLC",Inclusion Grant,Automotive,1.00,25000,5,5,2021-Jan
EIN:205669637,CONSOLIDUS LLC,CONSOLIDUS LLC,205669637,AKRON,OH,44311,,2022,2022,2022,1,25000,Consolidus LLC,Inclusion Grant,IT,1.00,50000,33,20,2021-Dec 2024-Jul
EIN:810868928,CUTTING EDGE MANUFACTURING LLC,CUTTING EDGE MANUFACTURING LLC,810868928,FREMONT,OH,43420,,2022,2022,2022,1,25000,"Cutting Edge Manufacturing, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,12,4,2020-Dec
EIN:461678545,D & J PRECISION MACHINE LLC,D & J PRECISION MACHINE LLC,461678545,CAMBRIDGE,OH,43725,,2022,2022,2022,1,25000,"D & J Precision Machine, LLC",Inclusion Grant,Automotive,1.00,25000,16,3,2021-Jun
EIN:371440638,ELECTRIPACK INC,ELECTRIPACK INC,371440638,MIAMISBURG,OH,45342,,2022,2022,2022,1,25000,"Electripack, Inc.",Inclusion Grant,Advanced Western,1.00,25000,24,4,2021-Feb
EIN:340666985,ENDURO RUBBER COMPANY,ENDURO RUBBER COMPANY,340666985,RAVENNA,OH,44266,,2022,2022,2022,1,25000,Enduro Rubber Company,Inclusion Grant,Advanced Manufacturing,1.00,25000,8,1,2021-Oct
EIN:270900879,EVERGREEN RESOURCES LLC,EVERGREEN RESOURCES LLC,270900879,VALLEY VIEW,OH,44125,,2022,2022,2022,1,25000,Evergreen Resources LLC,Inclusion Grant,Automotive,1.00,25000,8,5,2021-Oct
EIN:843575923,EVOLVE GLOBAL TRANSPORTATION LLC,EVOLVE GLOBAL TRANSPORTATION LLC,843575923,DUBLIN,OH,43016,,2022,2022,2022,1,25000,"Evolve Global Transportation, LLC",Unknown: Inclusi on,Logistics and,1.00,25000,6,4,2021-May
EIN:272611716,FORJAK INDUSTRIAL INC,FORJAK INDUSTRIAL INC,272611716,CIRCLEVILLE,OH,43113,,2022,2022,2022,1,25000,"Forjak Industrial, Inc.",Unknown: Inclusi on,Other,1.00,25000,76,5,2021-Apr
EIN:341578607,FRANKART ELECTRIC LLC,FRANKART ELECTRIC LLC,341578607,FOSTORIA,OH,44830,,2022,2022,2022,1,25000,,,,,,,,
EIN:464091280,INCENTA REWARDS LLC,INCENTA REWARDS LLC,464091280,WASHINGTON TOWNSHIP,OH,45458,,2022,2022,2022,1,25000,Incenta Rewards LLC,Inclusion Grant,Technology,1.00,25000,5,3,2021-Jan
EIN:812088785,LEVI HOLLOW TOOLS LLC,LEVI HOLLOW TOOLS LLC,812088785,MANCHESTER,OH,45144,,2022,2022,2022,1,25000,"Levi Hollow Tools, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,3,3,2021-Jun
EIN:310885143,MCCARTHY INDUSTRIAL CONTRACTORS INC,MCCARTHY INDUSTRIAL CONTRACTORS INC,310885143,HARRISON TOWNSHIP,OH,45414,,2022,2022,2022,1,25000,McCarthy Industrial Contractors Inc.,Unknown: Inclusi on,Advanced,1.00,25000,13,2,2021-Apr
EIN:311495395,NATIONAL EXTRUSION & MANUFACTURING,NATIONAL EXTRUSION & MANUFACTURING,311495395,BELLEFONTAINE,OH,43311,,2022,2022,2022,1,25000,National Extrusion & Manufacturing,Inclusion Grant,Advanced Manufacturing,1.00,25000,13,2,2021-Aug
EIN:472961066,N-OVATION TECHNOLOGY GROUP LLC,N-OVATION TECHNOLOGY GROUP LLC,472961066,DAYTON,OH,45402,,2022,2022,2022,1,25000,"N-ovation Technology Group, LLC",Inclusion Grant,Technology,1.00,75000,6,11,2021-Jun 2026-Jul
EIN:344402833,PEERLESS STOVE & MANUFACTURING CO,PEERLESS STOVE & MANUFACTURING CO,344402833,SANDUSKY,OH,44870,,2022,2022,2022,1,25000,Peerless Stove & Manufacturing Co.,Inclusion Grant,Advanced,1.00,25000,16,5,2021-Sep
EIN:473372901,PREMIER INDUSTRIAL MACHINE LLC,PREMIER INDUSTRIAL MACHINE LLC,473372901,FOSTORIA,OH,44830,,2022,2022,2022,1,25000,"Premier Industrial Machine, LLC",Inclusion Grant,Advanced,1.00,75000,35,20,2021-Jul 2024-Oct
EIN:811492775,PREMIERE CONCRETE SUPPLY LLC,PREMIERE CONCRETE SUPPLY LLC,811492775,LOVELAND OH,OH,45140,,2022,2022,2022,1,25000,"Premiere Concrete Supply, LLC",Inclusion Grant,Other,1.00,25000,1,2,2021-Jan
EIN:320311521,PUI AUDIO INC,PUI AUDIO INC,320311521,FAIRBORN,OH,45324,,2022,2022,2022,1,25000,"PUI Audio, Inc.",Inclusion Grant,Advanced,1.00,25000,20,10,2021-Sep
EIN:202694812,STANDARD TECHNOLOGIES LLC,STANDARD TECHNOLOGIES LLC,202694812,FREMONT,OH,43420,,2022,2022,2022,1,25000,"Standard Technologies, LLC",Inclusion Grant,Advanced,1.00,25000,119,2,2021-Sep
EIN:314130940,THE WILSON BOHANNAN COMPANY,THE WILSON BOHANNAN COMPANY,314130940,MARION,OH,43301,,2022,2022,2022,1,25000,The Wilson Bohannan Company,Inclusion Grant,Advanced Manufacturing,1.00,25000,71,0,2021-Jan
EIN:472883280,TMARTIN DESIGN LLC,TMARTIN DESIGN LLC,472883280,ATHENS,OH,45701,,2022,2022,2022,1,25000,"TMartin Design, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,2,1,2022-Jan
EIN:311380080,UNIVERSAL VENEER MILL CORP,UNIVERSAL VENEER MILL CORP,311380080,NEWARK,OH,43055,,2022,2022,2022,1,25000,Universal Veneer Mill Corp.,Inclusion Grant,Advanced,1.00,25000,175,3,2021-Feb
EIN:453065980,WARHOL & WALL ST LTD,WARHOL & WALL ST LTD,453065980,COLUMBUS,OH,43215,,2022,2022,2022,1,25000,"Warhol & Wall St., LTD",Unknown: Inclusi on,Technology,1.00,25000,3,2,2021-Apr
EIN:311184551,WEST ENTERPRISES INC,WEST ENTERPRISES INC,311184551,COLUMBUS,OH,43215,,2022,2022,2022,1,25000,"West Enterprises, Inc.",Inclusion Grant,Other,1.00,25000,12,3,2021-Jul
EIN:310849372,WHITE MACHINE & MANUFACTURING COMPANY,WHITE MACHINE & MANUFACTURING COMPANY,310849372,ZANESVILLE,OH,43701,,2022,2022,2022,1,25000,White Machine & Manufacturing Company,Inclusion Grant,Advanced,1.00,25000,22,2,2021-Feb
EIN:200096923,ABEL ENTERPRISES,ABEL ENTERPRISES,200096923,CINCINNATI,OH,45215,,2023,2023,2023,1,25000,ABEL Enterprises Inc.,Inclusion Grant,Other,1.00,25000,7,1,2021-Jun
EIN:311062147,ACTION GROUP INC,ACTION GROUP INC,311062147,BLACKLICK,OH,43004,,2023,2023,2023,1,25000,"Action Group, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,31,4,2022-Jul
EIN:263638211,AMERICAN ESSENTIALS LLC,AMERICAN ESSENTIALS LLC,263638211,WESTCHESTER,OH,45069,,2023,2023,2023,1,25000,American Essentials LLC,Inclusion Grant,Advanced Manufacturing,1.00,25000,1,4,2021-Nov
EIN:311426869,ANNARINO FOODS LTD,ANNARINO FOODS LTD,311426869,DAYTON,OH,45414,,2023,2023,2023,1,25000,"Annarino Foods, LTD.",Inclusion Grant,Food and Agribusiness,1.00,50000,20,8,2021-Jun 2024-Oct
EIN:311524022,BRP MANUFACTURING COMPANY,BRP MANUFACTURING COMPANY,311524022,LIMA,OH,45801,,2023,2023,2023,1,25000,BRP Manufacturing Company,Inclusion Grant,Advanced Manufacturing,1.00,50000,48,10,2022-Jun 2025-Sep
EIN:825049969,BUCKEYE ELM CONTRACTING LLC,BUCKEYE ELM CONTRACTING LLC,825049969,GAHANNA,OH,43230,,2023,2023,2023,1,25000,"Buckeye Elm Contracting, LLC",Inclusion Grant,Other,1.00,25000,26,3,2022-Mar
EIN:475592401,BUCKEYE GRANITE PLUS,BUCKEYE GRANITE PLUS,475592401,LOGAN,OH,43138,,2023,2023,2023,1,25000,"Buckeye Granite Plus, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,6,6,2020-Dec
EIN:823531143,CARPE DIEM INDUSTRIES LLC,CARPE DIEM INDUSTRIES LLC,823531143,COLUMBUS GROVE,OH,45830,,2023,2023,2023,1,25000,"Carpe Diem Industries, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,31,5,2023-Feb
EIN:824743336,CERTIFIABLY INCORPORATED,CERTIFIABLY INCORPORATED,824743336,CINCINNATI,OH,45230,,2023,2023,2023,1,25000,Certifiably Incorporated,Inclusion Grant,Technology,1.00,25000,0,2,2023-Jan
EIN:311383873,CHILLICOTHE STEEL COMPANY,CHILLICOTHE STEEL COMPANY,311383873,CHILLICOTHE,OH,45601,,2023,2023,2023,1,25000,Chillicothe Steel Company,Economic Development Grant,Advanced Manufacturing,1.00,25000,25,8,2020-Oct
EIN:821160498,DEVIL WIND BREWING LLC,DEVIL WIND BREWING LLC,821160498,FAIRBORN,OH,45324,,2023,2023,2023,1,25000,Devil Wind Brewing LLC,Inclusion Grant,Food and Agribusiness,1.00,25000,1,6,2022-May
EIN:270597098,DMG TOOL AND DIE LLC,DMG TOOL AND DIE LLC,270597098,BELLEFONTAINE,OH,43311,,2023,2023,2023,1,25000,"DMG Tool & Die, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,4,3,2021-Jan
EIN:341471454,FIRST CHOICE PACKAGING,FIRST CHOICE PACKAGING,341471454,FREMONT,OH,43420,,2023,2023,2023,1,25000,"First Choice Packaging, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,100,10,2022-Apr
EIN:383360436,GRAMINEX LLC,GRAMINEX LLC,383360436,DESHLER,OH,43516,,2023,2023,2023,1,25000,,,,,,,,
EIN:311775231,H&H INDUSTRIES INC,H&H INDUSTRIES INC,311775231,OAK HILL,OH,45656,,2023,2023,2023,1,25000,"H&H Industries, Inc.",Inclusion Grant,Energy and Chemicals,1.00,25000,73,5,2022-Sep
EIN:813525088,HOMETOWN APPAREL & SCREEN PRINTING LLC,HOMETOWN APPAREL & SCREEN PRINTING LLC,813525088,CHILLICOTHE,OH,45601,,2023,2023,2023,1,25000,"Hometown Apparel & Screen Printing, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,4,6,2023-Mar
EIN:311592788,INFRASTRUCTURE MANANGEMENT AND ENGINEERING INC,INFRASTRUCTURE MANANGEMENT AND ENGINEERING INC,311592788,CINCINNATI,OH,45241,,2023,2023,2023,1,25000,,,,,,,,
EIN:208192116,ISS AMERICA,ISS AMERICA,208192116,BELLEFONTAINE,OH,43311,,2023,2023,2023,1,25000,"ISS America, Inc.",Inclusion Grant,Logistics and Distribution,1.00,25000,22,0,2021-Mar
EIN:311599951,JOMAC LTD,JOMAC LTD,311599951,CARROLLTON,OH,44615,,2023,2023,2023,1,25000,"JOMAC, LTD.",Inclusion Grant,Advanced Manufacturing,1.00,25000,28,6,2022-Jun
EIN:205125549,JPLC LLC,JPLC LLC,205125549,TOLEDO,OH,43604,,2023,2023,2023,1,25000,"JPLC, LLC",Inclusion Grant,Advanced,1.00,25000,23,4,2021-Sep
EIN:463055355,LATTE AT THE LOFTS,LATTE AT THE LOFTS,463055355,PORTSMOUTH,OH,45662,,2023,2023,2023,1,25000,,,,,,,,
EIN:340970366,LUKE MANUFACTURING CO,LUKE MANUFACTURING CO,340970366,WADSWORTH,OH,44281,,2023,2023,2023,1,25000,Luke Manufacturing Co. Inc.,Inclusion Grant,Energy and Chemicals,1.00,25000,21,3,2022-Jun
EIN:311593043,MAX TECHNICAL TRAINING INC,MAX TECHNICAL TRAINING INC,311593043,MASON,OH,45040,,2023,2023,2023,1,25000,"Max Technical Training, Inc.",Inclusion Grant,Other,1.00,25000,7,3,2021-Sep
EIN:270541571,MIAMI VALLEY PACKAGING SOLUTIONS INC,MIAMI VALLEY PACKAGING SOLUTIONS INC,270541571,DAYTON,OH,45404,,2023,2023,2023,1,25000,"Miami Valley Packaging Solutions, Inc.",Inclusion Grant,Advanced,1.00,25000,30,9,2021-Sep
EIN:203509117,NEW WAYNE INC,NEW WAYNE INC,203509117,ZANESVILLE,OH,43701,,2023,2023,2023,1,25000,"New Wayne, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,14,3,2022-Jan
EIN:811096219,NOS VIGEO INC,NOS VIGEO INC,811096219,AKRON,OH,44311,,2023,2023,2023,1,25000,Nos Vigeo Inc.,Inclusion Grant,Food Sciences and,1.00,25000,13,5,2021-Nov
EIN:203715075,ONION BOY LLC,ONION BOY LLC,203715075,SHELBY,OH,44875,,2023,2023,2023,1,25000,"Onion Boy, Inc.",Inclusion Grant,Food and Agribusiness,1.00,25000,31,4,2021-Dec
EIN:341550221,OXYRASE INCORPORATED,OXYRASE INCORPORATED,341550221,ONTARIO,OH,44906,,2023,2023,2023,1,25000,"Oxyrase, Inc.",Inclusion Grant,Healthcare,1.00,25000,15,3,2023-Feb
EIN:465667935,PEACEFUL FRUITS LLC,PEACEFUL FRUITS LLC,465667935,BARBERTON,OH,44203,,2023,2023,2023,1,25000,Peaceful Fruits LLC,Inclusion Grant,Food and Agribusiness,1.00,25000,4,2,2021-Jun
EIN:811581426,PERMA EDGE INDUSTRIES,PERMA EDGE INDUSTRIES,811581426,VANDALIA,OH,45377,,2023,2023,2023,1,25000,"Perma Edge Industries, LLC.",Unknown: Inclusi on,Advanced,1.00,25000,6,5,2021-May
EIN:453569330,PICOBARN LLC,PICOBARN LLC,453569330,ATLANTA,GA,30318,,2023,2023,2023,1,25000,Picobarn LLC,Inclusion Grant,Logistics and Distribution,1.00,25000,0,2,2022-Aug
EIN:832997411,PRISTINE MARINE LLC,PRISTINE MARINE LLC,832997411,PORT CLINTON,OH,43452,,2023,2023,2023,1,25000,"Pristine Marine, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,0,4,2022-Jul
EIN:372653777,PRODUCT CHEMICAL COMPANY,PRODUCT CHEMICAL COMPANY,372653777,CLEVELAND,OH,44102,,2023,2023,2023,1,25000,,,,,,,,
EIN:351491046,ROBINSON FIN MACHINES INC,ROBINSON FIN MACHINES INC,351491046,KENTON,OH,43326,,2023,2023,2023,1,25000,Robinson Fin Machines Inc,Inclusion Grant,Advanced Manufacturing,1.00,25000,44,5,2022-Oct
EIN:834545895,ROTARY SEAMER SPECIALIST GROUP LLC,ROTARY SEAMER SPECIALIST GROUP LLC,834545895,NORTH CANTON,OH,44720,,2023,2023,2023,1,25000,Rotary Seamer Specialist Group LLC,Inclusion Grant,Food and Agribusiness,1.00,25000,0,5,2023-Jan
EIN:844755519,SHIRLEY K'S LLC,SHIRLEY K'S LLC,844755519,ZANESVILLE,OH,43702,,2023,2023,2023,1,25000,"Shirley K's, LLC",Inclusion Grant,Advanced Manufacturing,1.00,25000,5,2,2022-Jan
EIN:271494348,SKINNER POWDER COATING INC,SKINNER POWDER COATING INC,271494348,PIQUA,OH,45356,,2023,2023,2023,1,25000,"Skinner Powder Coating, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,2,1,2021-Oct
EIN:341282046,SPECTRUM DISPERSIONS INC,SPECTRUM DISPERSIONS INC,341282046,RAVENNA,OH,44266,,2023,2023,2023,1,25000,"Spectrum Dispersions, Inc.",Inclusion Grant,Advanced,1.00,25000,7,1,2021-Sep
EIN:341709712,STAUB LASER CUTTING,STAUB LASER CUTTING,341709712,DAYTON,OH,45414,,2023,2023,2023,1,25000,"Staub Laser Cutting, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,35,5,2022-Sep
EIN:830593246,TIMBERLANE FINISH SOLUTIONS,TIMBERLANE FINISH SOLUTIONS,830593246,MANSFIELD,OH,44903,,2023,2023,2023,1,25000,"Timberlane Finish Solutions, LLC",Inclusion Grant,Logistics and Distribution,1.00,25000,9,5,2022-Dec
EIN:943083515,UPS SUPPLY CHAIN SOLUTIONS INC,UPS SUPPLY CHAIN SOLUTIONS INC,943083515,ATLANTA,GA,30328,,2023,2023,2023,1,25000,"UPS Supply Chain Solutions, Inc.",Workforce Grant,Logistics and Distribution,1.00,50000,0,130,2017-Nov
EIN:812266905,AIRBORNE OUTFITTERS LLC,AIRBORNE OUTFITTERS LLC,812266905,FINDLAY,OH,45840,,2024,2024,2024,1,25000,"Airborne Outfitters, LLC",Inclusion Grant,Other,1.00,25000,2,2,2024-May
EIN:451743915,ALTERNALITE ELECTRIC INC,ALTERNALITE ELECTRIC INC,451743915,NORTH OLMSTED,OH,44070,,2024,2024,2024,1,25000,"Alternalite Electric, Inc.",Inclusion Grant,Other,1.00,25000,7,2,2024-Jan
EIN:311709638,AUTOMATED MACHINE SYSTEMS INC,AUTOMATED MACHINE SYSTEMS INC,311709638,CINCINNATI,OH,45215,,2024,2024,2024,1,25000,"Automated Machine Systems, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,12,4,2023-Aug
EIN:341293786,AXIS CORPORATION,AXIS CORPORATION,341293786,BELLEFONTAINE,OH,43311,,2024,2024,2024,1,25000,Axis Corporation,Inclusion Grant,Advanced Manufacturing,1.00,25000,7,0,2021-Mar
EIN:208765780,CITY APPAREL INC,CITY APPAREL INC,208765780,FINDLAY,OH,45840,,2024,2024,2024,1,25000,"City Apparel, Inc",Inclusion Grant,Other,1.00,100000,13,10,2023-Jun 2025-Aug
EIN:270404394,CLEVELAND SPECIALTY PRODUCTS INC,CLEVELAND SPECIALTY PRODUCTS INC,270404394,ROCKY RIVER,OH,44116,,2024,2024,2024,1,25000,"Cleveland Specialty Products, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,15,3,2024-Jan
EIN:320053774,COFFMAN CORVETTE LLC,COFFMAN CORVETTE LLC,320053774,MANSFIELD,OH,44902,,2024,2024,2024,1,25000,"Coffman Corvette, LLC",Inclusion Grant,Automotive,1.00,25000,8,6,2023-Mar
EIN:830856691,CONNECTE TECHNOLOGY LLC,CONNECTE TECHNOLOGY LLC,830856691,MASON,OH,45040,,2024,2024,2024,1,25000,ConnectE Technology LLC,Inclusion Grant,Technology,1.00,25000,0,4,2022-May
EIN:311364595,COSTUME SPECIALISTS INC,COSTUME SPECIALISTS INC,311364595,COLUMBUS,OH,43215,,2024,2024,2024,1,25000,"Costume Specialists, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,26,3,2023-Nov
EIN:800404705,FRONT BURNER MARKETING LLC,FRONT BURNER MARKETING LLC,800404705,NORTHFIELD,IL,44067,,2024,2024,2024,1,25000,"Front Burner Marketing, LLC",Inclusion Grant,Other,1.00,25000,3,6,2021-Nov
EIN:341897953,GLOBAL MEDICAL FOAM INC,GLOBAL MEDICAL FOAM INC,341897953,LEXINGTON,OH,44904,,2024,2024,2024,1,25000,"Global Medical Foam, Inc",Inclusion Grant,Healthcare,1.00,25000,4,3,2022-Jun
EIN:344493159,HERBERT E ORR COMPANY INC,HERBERT E ORR COMPANY INC,344493159,PAULDING,OH,45879,,2024,2024,2024,1,25000,"Herbert E. Orr Company, Inc.",Inclusion Grant,Advanced Manufacturing,1.00,25000,60,7,2023-Nov
EIN:873412426,HSB SERVICES LLC,HSB SERVICES LLC,873412426,JACKSON,OH,45614,,2024,2024,2024,1,25000,,,,,,,,
EIN:880741490,HYPHEN INNOVATIONS LLC,HYPHEN INNOVATIONS LLC,880741490,DAYTON,OH,45431,,2024,2024,2024,1,25000,Hyphen Innovations LLC,Inclusion Grant,Aerospace and Aviation,1.00,25000,4,1,2023-Oct
