recipient_id,name,ein,city,state,irc_section,total_cash,n_rows,years,recipient_class_auto,edgar_cik,edgar_name,edgar_name_match,edgar_state_inc,edgar_hq_state,f5500_participants_2015,f5500_participants_2019,f5500_participants_2023,f5500_sponsor,f5500_sponsor_state,metrics_company,metrics_programs,metrics_jobs_retained_max,metrics_industry,metrics_commit_total,recipient_class,parent,parent_hq_state,hq_source,emp_bucket,emp_source,emp_asof,confidence,founded_in_ohio,notes
EIN:341200570,BOLLIN LABEL SYSTEMS,341200570,TOLEDO,OH,,50000,1,2024,business,,,,,,43,62,61,"BOLLIN & SONS, INC. DBA BOLLIN LABEL SYSTEMS",OH,Bollin Label Systems,Inclusion Grant,50,Advanced Manufacturing,50000,business,BOLLIN LABEL SYSTEMS,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 50; Form 5500 2019: 62 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Toledo label maker whose legal name is Bollin & Sons, Inc. and which sponsors its own 61-person plan; trade coverage treats it as a family business and no parent was found."
EIN:452894956,BROWNIE POINTS LLC,452894956,COLUMBUS,OH,,50000,1,2024,business,,,,,,,,,,,"Brownie Points, LLC",Inclusion Grant,27,Food and Agribusiness,50000,business,BROWNIE POINTS LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 27",2024,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Story page says two founders named Lisa started the bakery in an apartment kitchen and moved it to Columbus; no parent found.
EIN:453861068,C H SMITH & ASSOCIATES LLC,453861068,CINCINNATI,OH,,50000,1,2024,business,,,,,,,,,,,"C H Smith & Associates, LLC",Inclusion Grant,3,Other,50000,business,C H SMITH & ASSOCIATES LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 3",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Random re-check (Sept 19, 2026): second pass agreed."
EIN:270092221,CANDOR TRANSPORTATION,270092221,TWINSBURG,OH,,50000,1,2024,business,,,,,,,,,,,Candor Transportation Co. LLC,Inclusion Grant,9,Logistics and Distribution,50000,business,CANDOR TRANSPORTATION,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 9",2024,B,,Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Nine-job Twinsburg trucking firm with no website or news coverage found; nothing points to a parent.
EIN:810685370,CLEVELAND TOFU LLC,810685370,CLEVELAND,OH,,50000,1,2024,business,,,,,,,,,,,,,,,,business,"International Specialty Produce, Inc.",OH,https://www.clevelandtofu.com/about.html,<100,"JobsOhio monthly metrics Sep 2023, International Specialty Produce, Inc. (Inclusion Grant, 3 jobs retained)",2023,C,unknown,"Cleveland Tofu's website says it is part of International Specialty Produce Inc., which shares its 3800 Woodland Ave, Cleveland address. JobsOhio's metrics list the $50,000 grant under an Inclusion (small business) Grant to International Specialty Produce with 3 retained and 3 new jobs."
EIN:814985539,DOC SPARTAN LLC,814985539,PORTSMOUTH,OH,,50000,1,2024,business,,,,,,,,,,,"Doc Spartan, LLC",Inclusion Grant,2,Advanced,50000,business,DOC SPARTAN LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 2",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. The about page describes Doc Spartan as founded and grown by Renee and Dale, and no parent or investor was found."
EIN:873403589,EDGAR JOSEPH GROUP LLC,873403589,WARREN,OH,,50000,1,2024,business,,,,,,,,,,,"Edgar Joseph Group, LLC",Inclusion Grant,2,Food and Agribusiness,50000,business,EDGAR JOSEPH GROUP LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 2",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Edgar Joseph Group is the Hoover family's frozen dessert plant tied to Cockeye BBQ and Creamery, owned by founders Erik and Stacey Hoover."
EIN:341459124,ENVELOPE MART OF NORTHEAST OHIO INC,341459124,ELYRIA,OH,,50000,1,2024,business,,,,,,,,30,ENVELOPE MART OF NE OHIO DBA EM PRINT GROUP,OH,"Envelope Mart of Northeast Ohio, Inc.",Inclusion Grant,31,Advanced Manufacturing,50000,business,ENVELOPE MART OF NORTHEAST OHIO INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 31; Form 5500 2023: 30 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Random re-check (Sept 19, 2026): second pass agreed."
EIN:812679212,FABA MACHINE SERIVCES LLC,812679212,COLUMBUS,OH,,50000,1,2024,business,,,,,,,,,,,,,,,,business,FABA Machine Services LLC,OH,https://fabamachineservices.com/,<100,"JobsOhio monthly metrics Feb 2023, FABA Machine Services LLC (Inclusion Grant, 3 jobs retained)",2023,C,unknown,"Precision machine shop founded in 2016, per its website, at 2001 Courtright Rd, Columbus (990 address). JobsOhio lists an Inclusion (small business) Grant with 3 retained jobs; no parent company found."
EIN:341400789,GLAZING SYSTEMS INC,341400789,TALLMADGE,OH,,50000,1,2024,business,,,,,,,5,4,"GLAZING SYSTEMS, INC.",OH,Glazing Systems Inc,Inclusion Grant,12,Advanced Manufacturing,50000,business,GLAZING SYSTEMS INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 12; Form 5500 2019: 5 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. The company's site calls it a local, family-owned business serving Northeast Ohio since 1983."
EIN:412066094,GLOBAL BODY & EQUIPMENT COMPANY,412066094,WOOSTER,OH,,50000,1,2024,business,,,,,,100,68,44,GLOBAL BODY EQUIPMENT CO.,OH,Global Body & Equipment Co.,Economic Development Grant,33,Advanced Manufacturing,50000,business,GLOBAL BODY & EQUIPMENT COMPANY,OH,Form 5500 plan sponsor address (2015),100-499,"Form 5500 2015: 100 participants, largest plan, sponsor GLOBAL BODY EQUIPMENT CO.; metrics jobs retained 33",2015,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: unknown. No company site loaded (the likely domain blocks automated requests) and no news on ownership was found for the Wooster truck-body maker, so ownership could not be checked."
EIN:872470689,GOTARA LLC,872470689,CINCINNATI,OH,,50000,1,2024,business,,,,,,,,,,,Gotara LLC,Inclusion Grant,0,Technology,50000,business,GOTARA LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 0",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. Gotara's site describes it as launched in 2020 by co-founders Sangeeta and Dana Ginn, and no parent or investor was found."
EIN:310882102,HEARTH PRODUCTS CONTROLS CO,310882102,MIAMISBURG,OH,,50000,1,2024,business,,,,,,,,45,HEARTH PRODUCT CONTROLS,OH,Hearth Products Controls Co.,Workforce Grant,48,Advanced Manufacturing,50000,business,HEARTH PRODUCTS CONTROLS CO,OH,Form 5500 plan sponsor address (2023),<100,"Form 5500 2023: 45 participants, largest plan, sponsor HEARTH PRODUCT CONTROLS; metrics jobs retained 48",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. HPC Fire Inspired (Miamisburg, since 1975) appears in news as the buyer of other firms such as Dekko and Galaxy Outdoor, and no owner above it was found."
EIN:474281000,INNOVATIVE CLEANING SERVICE AND SUPPLY,474281000,CINCINNATI,OH,,50000,1,2024,business,,,,,,,4,3,INNOVATIVE CLEANING SERVIC,OH,Innovative Cleaning Services and Supply Inc,Inclusion Grant,25,Other,50000,business,INNOVATIVE CLEANING SERVICE AND SUPPLY,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 25; Form 5500 2019: 4 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: unknown. No company site or ownership news found for the Cincinnati cleaning firm (the similarly named ICS site is a Los Angeles company), so ownership could not be checked."
EIN:274037354,JTW INC,274037354,MANSFIELD,OH,,50000,1,2024,business,,,,,,,,,,,"JTW, Inc.",Inclusion Grant,23,Advanced Manufacturing,50000,business,JTW INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 23",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: unknown. No company site or news found for JTW Inc. of Mansfield, so ownership could not be checked."
EIN:813722879,LUBRISOURCE,813722879,MIDDLETOWN,OH,,50000,1,2024,business,,,,,,,,,,,"LubriSource, Inc",Unknown: Inclusi on,11,Advanced,50000,business,"LubriSource, Inc.",OH,https://www.lubrisource.com/about-us,<100,"JobsOhio project metrics (Inclusion Grant, 11 jobs retained)",2024,C,unknown,"Lubrication-equipment supplier at 2900 Cincinnati Dayton Road, Middletown, per its website; its only JobsOhio program is an Inclusion (small business) Grant with 11 retained jobs. No parent company found."
EIN:471779165,MASTERS PRECISION MACHINING INC,471779165,KENT,OH,,50000,1,2024,business,,,,,,,,11,MASTERS PRECISION MACH INC,OH,Masters Precision Machining Inc.,Inclusion Grant,18,Advanced Manufacturing,50000,business,MASTERS PRECISION MACHINING INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 18; Form 5500 2023: 11 participants",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: unknown. No company site or news found for Masters Precision Machining of Kent (mastersprecision.com is an unrelated CMM firm), so ownership could not be checked."
EIN:263333961,MCDONALD BROTHERS FOOD SERVICE LLC,263333961,CANTON,OH,,50000,1,2024,business,,,,,,,,,,,"McDonald Brothers Food Service, LLC",Inclusion Grant,2,Food and Agribusiness,50000,business,MCDONALD BROTHERS FOOD SERVICE LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 2",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: unknown. Only a 2017 Canton Repository feature ('Making a go with dough') turned up for the Canton food firm, and no ownership detail was reachable."
EIN:522314113,NATIONAL ASSOCIATION OF CORPORATE DIRECTORS,522314113,ARLINGTON,VA,,50000,1,2024,business,,,,,,84,145,202,NATIONAL ASSOCIATION OF CORPORATE DIRECTORS,VA,,,,,,business,NATIONAL ASSOCIATION OF CORPORATE DIRECTORS,VA,Form 5500 plan sponsor address (2023),100-499,"Form 5500 2023: 202 participants, largest plan, sponsor NATIONAL ASSOCIATION OF CORPORATE DIRECTORS",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. NACD is an Arlington, Virginia, nonprofit membership association of corporate directors and is not owned by any company."
EIN:452605974,NATURES BEAUTY TREE SERVICE LLC,452605974,SOUTH EUCLID,OH,,50000,1,2024,business,,,,,,,,,,,"Nature's Beauty Tree Service, LLC",Inclusion Grant,4,Advanced Manufacturing,50000,business,NATURES BEAUTY TREE SERVICE LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 4",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Random re-check (Sept 19, 2026): second pass agreed."
NAME:nicholas yust fine metal art,NICHOLAS YUST FINE METAL ART,,CINCINNATI,OH,,50000,1,2024,business,,,,,,,,,,,,,,,,business,Nicholas Yust Fine Metal Art (Nicholas Yust),OH,https://www.nicholasyust.com/contact-us,<100,https://www.nicholasyust.com/bio,2024,C,unknown,"Metal artist Nicholas Yust's studio and gallery in Cincinnati, per his website, which describes him working full time out of his own metal studio; no headcount found but it is a small owner-run studio. The 990 lists no EIN."
EIN:462196621,P&L METAL CRAFTS LLC,462196621,YOUNGSTOWN,OH,,50000,1,2024,business,,,,,,,19,18,"P & L METALCRAFTS, LLC",OH,,,,,,business,P&L METAL CRAFTS LLC,OH,Form 5500 plan sponsor address (2019),<100,"Form 5500 2019: 19 participants, largest plan, sponsor P & L METALCRAFTS, LLC",2019,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: unknown. No site or news found for P&L Metal Crafts of Youngstown; the related-looking P&L Heat Treating site does not say who owns either business."
EIN:510619732,PAINTED COWGIRL TACK LLC,510619732,GREENWICH,OH,,50000,1,2024,business,,,,,,,,,,,Painted Cowgirl Tack LLC,Inclusion Grant,14,Logistics and Distribution,50000,business,PAINTED COWGIRL TACK LLC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 14",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Subsidiary check: no. The about page says Amy Bond founded Painted Cowgirl in 2007 as a tack shop on her family farm and it is family-owned in Greenwich, Ohio."
EIN:314274980,PALMER-DONAVIN,314274980,COLUMBUS,OH,,50000,1,2024,business,,,,,,479,698,663,PALMER-DONAVIN MANUFACTURING COMPANY,OH,The Palmer-Donavin Manufacturing Company,Economic Development Grant,116,Advanced Manufacturing,50000,business,The Palmer-Donavin Manufacturing Company,OH,https://www.palmerdonavin.com/about-us,500-4999,"Form 5500 participants 2023 (663), sponsor Palmer-Donavin Manufacturing Company",2023,B,yes,"Employee-owned (ESOP since 2007) Columbus building-products distributor that traces to a 1907 Columbus company, per its website. Its Form 5500 plan had 663 participants in 2023, which can include former employees, and JobsOhio lists 116 retained jobs at the Ohio project."
EIN:452349532,PARAGON TEMPERED GLASS LLC,452349532,ANTWERP,OH,,50000,1,2024,business,,,,,,135,136,115,"PARAGON TEMPERED GLASS, LLC",MI,"Paragon Tempered Glass, LLC",Economic Development Grant,115,Advanced Manufacturing,50000,business,The Cypress Companies,OH,https://www.paragontemperedglass.com/about-us,500-4999,https://www.paragontemperedglass.com/about-us,2019,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: owned by The Cypress Companies; rule result replaced. Paragon's site names Akron investment firm The Cypress Companies as parent (owner since the 2011-2012 Tem-Pace and Spec-Temp deals), and Cypress's group-wide 2023 Form 5500 retirement plan lists 668 active participants."
EIN:341831021,PARK AVENUE MUFFIN,341831021,GARFIELD HEIGHTS,OH,,50000,1,2024,business,,,,,,,,,,,Park Avenue Muffin Inc.,Inclusion Grant,3,Food and Agribusiness,50000,business,PARK AVENUE MUFFIN,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 3",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Random re-check (Sept 19, 2026): second pass agreed."
EIN:341625509,PETIT AUTO WASH INC,341625509,WADSWORTH,OH,,50000,1,2024,business,,,,,,,,,,,"Petit Auto Wash, Inc.",Inclusion Grant,15,Advanced Manufacturing,50000,business,PETIT AUTO WASH INC,OH,JobsOhio Inclusion Grant program rule (Ohio small business); JobsOhio monthly metrics report,<100,"JobsOhio Inclusion Grant eligibility (small business, cap $50,000); metrics jobs retained 15",2024,B,,"Rule R1: Inclusion Grant recipient with no contrary size signal. Random re-check (Sept 19, 2026): second pass agreed."
EIN:611493910,PHILLIPS MEAT PROCESSING LLC,611493910,ZANESVILLE,OH,,50000,1,2024,business,,,,,,14,,,PHILLIPS MEAT PROCESSING LLC,OH,"Phillips Meat Processing, LLC",Economic Development Grant; Inclusion Grant,23,Food and Agribusiness,90000,business,PHILLIPS MEAT PROCESSING LLC,OH,Form 5500 plan sponsor address (2015),<100,"Form 5500 2015: 14 participants, largest plan, sponsor PHILLIPS MEAT PROCESSING LLC; metrics jobs retained 23",2015,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. JobsOhio describes Phillips as a family-owned Zanesville processor run by Dale and Roxann Phillips since 1998, and no later sale was found."
